#f0 [Hz]	periodicity (0~1)	power [dB]	sonorant power [dB]	high freq. power [dB]	 mid freq. power [dB]	low freq power [dB]	f0 after post-proc. [Hz]	f0 reliability code (0 ~ 13)	a1-a3 [dB]	f1f3syn (-1.0~1.0)	h1-a1 [dB]	breathpow [dB]	ips (-1.0~1.0)	h1-a3 [dB]	f0 after post-proc [semitone]	delta f0 [semitone]	vocal fry detection
155.34	0.424	52.60	33.18	52.55	46.66	-10000	-10000	0	-27.00	0.471	10.16	-22.49	-100.00	-27.00	-10000	-10000	
166.67	0.439	53.25	30.03	53.23	44.48	-10000	-10000	0	-26.93	0.465	9.80	-24.47	-100.00	-26.93	-10000	-10000	
146.79	0.400	52.86	31.03	52.83	45.46	-10000	-10000	0	-31.75	0.510	4.98	-25.02	-100.00	-31.75	-10000	-10000	
51.12	0.645	51.99	29.59	51.97	45.83	-10000	-10000	0	-34.19	0.501	8.86	-24.33	-100.00	-34.19	-10000	-10000	
50.31	0.815	50.44	31.59	50.38	44.45	-10000	-10000	0	-33.14	0.607	5.00	-29.86	-100.00	-33.14	-10000	-10000	
51.45	0.517	48.54	31.16	48.46	41.61	-10000	-10000	0	-28.79	0.439	3.76	-26.52	-100.00	-28.79	-10000	-10000	
50.16	1.027	48.11	30.64	48.03	40.04	-10000	-10000	0	-30.08	0.530	1.18	-31.16	-100.00	-30.08	-10000	-10000	
51.78	0.566	45.85	33.38	45.59	41.09	11.09	-10000	0	-28.29	0.554	5.86	-31.02	-100.00	-28.29	-10000	-10000	
51.28	0.765	39.56	28.14	39.23	35.21	11.48	-10000	0	-22.18	0.332	9.30	-29.88	-100.00	-22.18	-10000	-10000	
145.45	0.320	33.98	27.25	32.93	31.33	-10000	-10000	0	-9.98	0.624	2.91	-43.75	-100.00	-9.98	-10000	-10000	
56.34	0.501	33.12	29.30	30.78	31.71	21.16	-10000	5	-9.65	0.554	-0.62	-40.40	-100.00	-10.26	-10000	-10000	
51.78	0.735	31.67	25.45	30.47	30.43	20.89	-10000	5	-8.66	0.614	-0.68	-44.19	-100.00	-9.34	-10000	-10000	
109.59	0.440	29.17	24.81	27.15	27.50	21.50	-10000	1	-0.66	0.589	-1.75	-46.03	-100.00	-2.41	-10000	-10000	
53.87	0.684	29.32	23.81	27.86	27.68	20.57	-10000	1	-1.06	0.634	-2.22	-47.87	-100.00	-3.28	-10000	-10000	
55.75	0.581	29.30	24.24	27.65	27.86	20.73	-10000	1	-2.35	0.559	-1.15	-44.45	-100.00	-3.49	-10000	-10000	
55.17	0.647	30.82	26.58	28.74	29.72	20.39	-10000	5	-5.88	0.594	-3.75	-44.02	-100.00	-9.64	-10000	-10000	
54.24	0.701	32.43	27.63	30.67	31.91	18.37	-10000	5	-6.64	0.659	-6.91	-44.86	-100.00	-13.55	-10000	-10000	
54.98	0.572	31.56	27.38	29.46	30.90	17.53	-10000	0	-8.65	0.743	-2.86	-50.79	-100.00	-11.50	-10000	-10000	
51.12	0.530	29.51	25.14	27.50	28.85	16.36	-10000	0	-5.94	0.553	-4.30	-43.22	-100.00	-10.25	-10000	-10000	
50.47	0.698	26.66	22.87	24.25	25.83	-10000	-10000	1	-6.38	0.619	1.50	-49.02	-100.00	-6.38	-10000	-10000	
50.16	0.667	22.80	17.02	21.32	19.41	11.21	-10000	1	-3.03	0.630	3.16	-55.95	-100.00	-3.03	-10000	-10000	
50.00	0.873	21.11	14.81	19.81	17.31	-10000	-10000	1	-0.62	0.440	4.99	-50.85	-100.00	-0.62	-10000	-10000	
50.31	0.834	20.24	15.14	18.34	15.92	8.39	-10000	1	-0.59	0.492	4.85	-53.93	-100.00	-0.59	-10000	-10000	
50.00	0.856	20.54	15.38	18.77	16.74	-10000	-10000	1	2.29	0.640	6.40	-59.09	-100.00	2.29	-10000	-10000	
49.69	0.694	20.33	14.85	18.62	16.32	-10000	-10000	1	2.07	0.590	3.29	-57.25	-100.00	2.07	-10000	-10000	
50.31	0.929	19.44	12.89	18.15	14.97	-10000	-10000	1	4.03	0.495	10.89	-54.98	-100.00	4.03	-10000	-10000	
50.16	0.922	19.07	12.83	17.59	15.28	-10000	-10000	1	2.18	0.529	7.45	-55.88	-100.00	2.18	-10000	-10000	
49.84	0.837	18.99	13.63	17.22	13.68	10.29	-10000	1	6.47	0.577	10.12	-59.35	-100.00	6.47	-10000	-10000	
50.00	0.905	21.19	17.93	18.17	18.71	-10000	-10000	1	-3.42	0.570	7.21	-54.04	-100.00	-3.42	-10000	-10000	
50.31	0.764	22.42	18.35	20.06	19.97	-10000	-10000	1	-4.36	0.524	8.55	-51.01	-100.00	-4.36	-10000	-10000	
50.16	0.899	24.28	19.04	22.62	23.03	-10000	-10000	1	-9.19	0.567	4.86	-49.60	-100.00	-9.19	-10000	-10000	
50.96	0.791	23.71	17.45	22.42	21.68	10.18	-10000	1	-5.12	0.590	10.21	-51.89	-100.00	-5.12	-10000	-10000	
50.00	0.895	22.99	16.92	21.65	20.74	10.00	-10000	1	-6.69	0.645	8.54	-55.34	-100.00	-6.69	-10000	-10000	
49.84	0.783	23.24	17.29	21.85	21.11	9.25	-10000	1	-7.08	0.530	7.77	-50.09	-100.00	-7.08	-10000	-10000	
50.16	0.930	22.47	16.83	20.96	20.04	-10000	-10000	1	-3.64	0.557	6.12	-52.19	-100.00	-3.64	-10000	-10000	
50.47	0.703	22.71	16.96	21.22	19.79	9.62	-10000	1	-3.38	0.532	6.54	-51.49	-100.00	-3.38	-10000	-10000	
49.69	0.893	24.02	20.34	21.47	21.53	10.15	-10000	1	-5.18	0.454	6.38	-47.07	-100.00	-5.18	-10000	-10000	
51.45	0.708	23.92	20.80	20.86	21.80	9.94	-10000	1	-5.92	0.460	4.16	-46.99	-100.00	-5.92	-10000	-10000	
50.00	0.946	23.61	19.69	21.23	21.69	-10000	-10000	1	-3.47	0.636	8.77	-53.95	-100.00	-3.47	-10000	-10000	
50.63	0.716	23.13	18.85	20.90	20.19	11.04	-10000	1	-0.49	0.617	8.02	-54.57	-100.00	-0.49	-10000	-10000	
50.00	0.976	23.13	19.96	20.13	21.61	-10000	-10000	1	-3.91	0.551	8.15	-50.39	-100.00	-3.91	-10000	-10000	
50.00	0.783	22.77	18.85	20.31	20.63	9.69	-10000	1	-3.54	0.450	7.08	-47.84	-100.00	-3.54	-10000	-10000	
50.31	0.939	22.28	17.32	20.49	19.95	-10000	-10000	1	-1.80	0.537	5.52	-51.51	-100.00	-1.80	-10000	-10000	
50.47	0.692	21.94	17.58	19.75	19.53	-10000	-10000	1	-0.34	0.423	6.64	-48.11	-100.00	-0.34	-10000	-10000	
50.31	0.947	21.73	17.55	19.47	19.54	-10000	-10000	1	0.25	0.579	7.02	-53.57	-100.00	0.25	-10000	-10000	
50.31	0.733	21.27	17.52	18.61	18.99	-10000	-10000	1	-0.86	0.549	8.31	-52.93	-100.00	-0.86	-10000	-10000	
50.31	0.939	20.77	16.93	18.22	18.29	-10000	-10000	1	-1.88	0.533	7.71	-53.02	-100.00	-1.88	-10000	-10000	
50.47	0.823	20.11	15.13	18.24	16.33	9.34	-10000	1	2.39	0.468	7.56	-52.72	-100.00	2.39	-10000	-10000	
50.47	0.858	20.51	15.96	18.39	17.43	-10000	-10000	1	1.52	0.565	10.71	-55.12	-100.00	1.52	-10000	-10000	
50.00	0.844	20.23	14.97	18.50	15.19	10.20	-10000	1	1.51	0.634	8.36	-60.36	-100.00	1.51	-10000	-10000	
49.84	0.823	19.28	12.92	17.79	14.07	-10000	-10000	1	4.38	0.570	4.13	-58.68	-100.00	4.38	-10000	-10000	
49.38	0.953	18.88	12.41	17.55	13.23	9.39	-10000	1	2.59	0.501	5.94	-56.93	-100.00	2.59	-10000	-10000	
50.16	0.726	20.51	14.75	18.88	15.57	9.55	-10000	1	1.08	0.563	3.57	-56.90	-100.00	1.08	-10000	-10000	
50.47	0.914	19.68	14.68	17.84	15.92	-10000	-10000	1	4.29	0.475	5.97	-53.36	-100.00	4.29	-10000	-10000	
50.63	0.710	20.04	14.30	18.34	15.68	-10000	-10000	1	4.04	0.616	6.47	-59.03	0.27	4.04	-10000	-10000	
50.79	0.918	20.01	13.59	18.70	13.98	9.41	-10000	1	4.62	0.453	7.98	-54.59	-100.00	4.62	-10000	-10000	
50.16	0.688	21.00	15.31	19.41	16.64	-10000	-10000	1	3.07	0.604	3.20	-57.54	-100.00	3.07	-10000	-10000	
50.31	0.785	19.68	13.85	18.12	15.47	-10000	-10000	1	5.33	0.503	6.53	-54.76	-100.00	5.33	-10000	-10000	
50.16	0.917	19.13	13.65	17.41	14.94	-10000	-10000	1	7.41	0.452	8.02	-53.59	-100.00	7.41	-10000	-10000	
50.31	0.591	19.03	13.58	17.03	12.67	10.35	-10000	1	7.36	0.552	6.52	-59.36	-100.00	7.36	-10000	-10000	
50.16	0.787	32.50	23.97	31.83	32.01	-10000	-10000	1	-15.41	0.736	1.78	-49.21	-100.00	-15.41	-10000	-10000	
51.61	0.578	43.57	30.32	43.36	42.47	-10000	-10000	0	-26.39	0.765	-2.06	-40.77	0.54	-28.45	-10000	-10000	
-10000	-10000	44.22	21.91	44.20	43.36	-10000	-10000	1	-24.28	0.381	6.38	-23.06	-100.00	-24.28	-10000	-10000	
163.27	0.649	34.10	30.35	31.71	32.00	27.57	-10000	0	-3.02	0.581	-0.05	-41.20	-100.00	-3.07	-10000	-10000	
158.42	0.865	34.77	33.74	27.99	30.46	32.05	158.37	12	4.44	0.509	-2.35	-39.98	-100.00	2.09	51.31	-10000	
156.86	0.920	35.13	33.43	30.21	28.42	32.39	158.37	13	5.33	0.588	-0.31	-47.03	-100.00	5.02	51.31	-10000	
156.86	0.956	35.14	33.43	30.23	26.99	32.85	155.29	12	9.18	0.547	2.92	-44.85	-100.00	9.18	50.97	-10000	
155.34	0.959	34.28	32.98	28.39	25.10	32.74	153.78	12	13.99	0.564	4.22	-47.41	-100.00	13.99	50.80	-10.65	
155.34	0.973	33.67	32.49	27.39	23.09	32.34	153.78	13	14.18	0.605	7.16	-51.80	-100.00	14.18	50.80	-10.80	
153.85	0.980	32.91	31.78	26.49	19.46	31.68	155.29	13	16.76	0.556	11.22	-52.73	-100.00	16.76	50.97	-6.24	
153.85	0.960	31.95	30.94	25.05	19.17	30.79	152.36	13	18.58	0.567	11.64	-53.46	-100.00	18.58	50.64	-2.73	
152.38	0.951	31.35	30.37	24.30	18.25	30.22	150.87	13	20.09	0.518	11.91	-52.51	-100.00	20.09	50.47	0.84	
152.38	0.952	31.26	30.32	23.89	18.44	30.18	152.36	13	19.08	0.555	12.45	-53.71	-100.00	19.08	50.64	-0.49	
153.85	0.958	32.25	31.10	25.84	21.45	30.68	153.78	13	12.54	0.623	13.15	-53.58	-100.00	12.54	50.80	-2.36	
153.85	0.968	33.42	32.35	26.78	24.69	31.73	155.29	12	7.75	0.566	10.71	-47.90	-100.00	7.75	50.97	-10.32	
152.38	0.968	33.92	32.73	27.67	26.20	32.02	152.36	13	10.36	0.700	9.18	-52.80	-100.00	10.36	50.64	-22.59	
149.53	0.984	34.52	32.94	29.30	24.10	32.69	149.49	13	14.41	0.744	6.61	-57.66	-100.00	14.41	50.31	-32.85	
148.15	0.934	34.72	32.97	29.79	27.81	32.17	146.75	13	10.02	0.674	2.39	-49.75	-100.00	10.02	49.99	-42.62	
144.14	0.917	34.05	33.04	27.12	26.86	32.45	142.82	12	6.01	0.685	-1.14	-51.29	-100.00	4.87	49.52	-43.96	
141.59	0.812	34.32	33.54	26.34	30.25	31.49	139.07	12	4.34	0.621	-5.28	-44.69	-100.00	-0.94	49.06	-43.21	
136.75	0.631	33.71	33.12	24.64	29.76	31.03	133.33	12	6.20	0.694	-10.79	-48.90	-100.00	-4.58	48.33	-38.71	
133.33	0.680	33.17	32.63	23.79	28.51	30.91	132.18	13	4.74	0.578	-9.33	-44.56	-100.00	-4.59	48.18	-32.97	
131.15	0.799	33.17	32.52	24.38	29.72	30.04	130.06	13	4.37	0.606	-7.88	-44.55	-100.00	-3.52	47.90	-26.43	
129.03	0.777	33.43	32.76	24.86	30.86	29.44	129.01	13	6.51	0.636	-6.99	-44.78	-100.00	-0.48	47.76	-22.28	
128.00	0.719	32.93	32.36	23.67	30.73	28.42	126.94	12	5.29	0.596	-7.22	-43.10	-100.00	-1.93	47.48	-21.78	
125.98	0.587	33.18	32.69	23.42	31.67	27.04	125.92	13	-0.25	0.484	-7.27	-40.68	-100.00	-7.52	47.34	-22.39	
124.03	0.696	32.84	32.39	22.64	31.34	26.46	123.04	12	-1.24	0.610	-7.70	-43.10	-100.00	-8.95	46.94	-22.82	
123.08	0.585	32.44	31.73	24.16	30.93	25.51	123.04	12	-2.32	0.645	-7.79	-45.15	-100.00	-10.11	46.94	-21.34	
122.14	0.482	32.48	31.69	24.61	31.17	24.56	120.23	12	-5.25	0.593	-8.06	-42.53	-100.00	-13.31	46.54	-19.68	
120.30	0.503	29.86	28.87	22.79	27.81	23.97	119.40	12	-3.32	0.599	-8.21	-46.15	-100.00	-11.54	46.42	-21.08	
120.30	0.459	29.73	28.16	24.49	28.11	22.97	118.51	12	-3.00	0.654	-6.02	-48.41	-100.00	-9.02	46.29	-23.74	
117.65	0.283	31.21	29.53	26.19	30.30	21.41	117.62	13	-5.45	0.730	-7.75	-50.53	-100.00	-13.19	46.16	-10000	
56.54	0.733	29.66	27.43	25.66	27.85	21.27	112.64	12	-4.08	0.582	-4.02	-45.39	-100.00	-8.10	45.41	-10000	
-10000	-10000	28.51	26.30	24.43	27.57	-10000	-10000	0	5.77	0.719	-8.14	-52.57	-100.00	-2.37	-10000	-10000	
48.93	0.705	28.72	26.08	25.25	27.72	-10000	-10000	0	-1.14	0.688	-6.29	-50.60	-100.00	-7.43	-10000	-10000	
49.38	0.606	27.66	26.06	22.46	26.96	-10000	-10000	0	-6.30	0.636	-6.36	-48.68	-100.00	-12.66	-10000	-10000	
49.84	0.559	27.93	21.89	26.64	22.98	12.83	-10000	1	-8.09	0.337	-2.65	-42.24	-100.00	-10.74	-10000	-10000	
51.61	0.766	28.54	18.86	28.02	21.10	-10000	-10000	1	-15.09	0.468	4.81	-47.95	-100.00	-15.09	-10000	-10000	
-10000	-10000	23.45	17.33	22.06	17.28	11.08	-10000	1	-7.78	0.490	-0.14	-52.50	-100.00	-7.91	-10000	-10000	
50.16	0.988	21.14	15.12	19.82	16.42	9.91	-10000	1	-0.51	0.613	-2.15	-58.16	-100.00	-2.66	-10000	-10000	
-10000	-10000	20.51	14.01	19.18	16.26	-10000	-10000	1	-1.51	0.514	-2.71	-54.36	-100.00	-4.22	-10000	-10000	
50.16	0.776	19.84	12.24	18.82	15.13	-10000	-10000	1	-1.01	0.536	5.76	-56.29	-100.00	-1.01	-10000	-10000	
50.16	0.856	20.40	13.40	19.25	15.71	-10000	-10000	1	-1.34	0.396	5.59	-51.13	-100.00	-1.34	-10000	-10000	
-10000	-10000	24.04	14.65	23.34	15.27	9.48	-10000	1	0.99	0.569	8.51	-57.44	-100.00	0.99	-10000	-10000	
150.94	0.479	33.10	17.71	32.96	19.94	13.04	-10000	1	1.65	0.423	13.72	-47.70	-100.00	1.65	-10000	-10000	
148.15	0.362	33.91	19.17	33.74	22.25	-10000	-10000	1	-0.14	0.500	10.41	-47.88	-100.00	-0.14	-10000	-10000	
146.79	0.502	28.65	22.95	27.23	22.93	14.78	-10000	1	0.91	0.717	0.34	-57.08	-100.00	0.91	-10000	-10000	
135.59	0.550	26.02	22.73	22.96	23.06	-10000	-10000	1	6.94	0.659	1.67	-53.71	-100.00	6.94	-10000	-10000	
141.59	0.522	23.95	21.01	20.75	16.72	19.67	-10000	1	9.10	0.493	3.98	-53.16	-100.00	9.10	-10000	-10000	
141.59	0.503	24.25	20.46	21.73	19.10	18.40	-10000	1	4.08	0.600	0.69	-54.90	-100.00	4.08	-10000	-10000	
68.09	0.536	27.75	20.90	26.71	20.85	17.71	-10000	1	3.67	0.425	-2.38	-46.85	-100.00	1.30	-10000	-10000	
137.93	0.580	33.67	24.12	33.14	26.26	19.25	-10000	1	-0.43	0.492	1.06	-43.59	-100.00	-0.43	-10000	-10000	
136.75	0.574	29.20	23.78	27.69	25.06	20.25	-10000	1	1.68	0.582	-0.51	-48.18	-100.00	1.17	-10000	-10000	
137.93	0.723	25.53	22.72	22.16	15.21	22.30	-10000	1	13.12	0.488	0.48	-54.50	-100.00	13.12	-10000	-10000	
140.35	0.896	26.23	24.32	21.49	16.30	23.72	-10000	1	14.92	0.578	1.91	-56.77	-100.00	14.92	-10000	-10000	
140.35	0.834	26.77	25.60	20.34	16.23	25.20	140.28	12	13.08	0.591	1.63	-57.39	-100.00	13.08	49.21	-10000	
140.35	0.907	28.77	27.90	20.90	17.83	27.57	140.28	12	14.64	0.617	0.80	-56.93	-100.00	14.64	49.21	-10000	
141.59	0.878	29.70	29.16	20.20	18.99	28.85	141.59	12	12.88	0.555	0.81	-53.16	-100.00	12.88	49.37	-10000	
142.86	0.856	33.37	31.11	29.37	27.52	30.30	140.28	13	11.98	0.700	2.20	-51.48	-100.00	11.98	49.21	-4.82	
144.14	0.827	38.23	33.92	36.22	35.37	30.38	142.82	12	1.51	0.684	2.04	-42.73	-100.00	1.51	49.52	-15.60	
140.35	0.767	39.87	37.17	36.52	38.73	32.18	140.28	12	-7.86	0.549	-1.06	-33.19	-100.00	-8.91	49.21	-16.25	
139.13	0.852	39.10	36.24	35.93	37.86	31.97	139.07	12	-5.27	0.650	-3.27	-38.46	-100.00	-8.53	49.06	-13.67	
139.13	0.835	37.97	35.23	34.67	37.09	27.32	134.41	13	1.68	0.721	-5.19	-43.17	0.53	-3.51	48.47	-11.60	
136.75	0.880	37.93	35.54	34.19	36.20	31.94	136.68	13	-0.16	0.721	-6.31	-44.06	-100.00	-6.47	48.76	-5.91	
137.93	0.930	38.31	36.08	34.32	36.65	32.79	136.68	13	1.15	0.753	-7.30	-45.73	-100.00	-6.15	48.76	0.40	
136.75	0.921	38.07	35.83	34.08	36.54	32.31	136.68	13	-0.31	0.811	-5.07	-50.49	-100.00	-5.39	48.76	7.88	
137.93	0.887	36.41	34.53	31.84	34.57	31.29	137.87	13	-3.46	0.794	-1.62	-50.96	-100.00	-5.08	48.91	4.34	
137.93	0.936	35.74	33.82	31.24	33.18	31.93	137.87	13	-1.08	0.785	-2.68	-51.61	-100.00	-3.76	48.91	6.37	
137.93	0.916	35.10	33.64	29.61	32.01	31.85	139.07	13	2.31	0.702	-3.80	-47.11	-100.00	-1.49	49.06	6.92	
139.13	0.866	35.04	33.73	29.14	32.43	30.53	137.87	13	4.21	0.634	-6.90	-43.12	-100.00	-2.69	48.91	-10000	
140.35	0.850	35.50	33.49	31.19	32.68	30.63	140.28	12	4.94	0.674	-8.74	-44.88	-100.00	-3.80	49.21	-10000	
140.35	0.727	34.18	32.88	28.30	32.03	28.54	-10000	0	1.75	0.677	-6.39	-45.69	-100.00	-4.64	-10000	-10000	
144.14	0.505	27.82	25.67	23.55	26.43	-10000	-10000	0	-1.80	0.503	0.88	-43.80	-100.00	-1.80	-10000	-10000	
141.59	0.556	20.95	17.77	17.80	14.03	16.47	-10000	1	10.78	0.508	11.03	-56.38	-100.00	10.78	-10000	-10000	
139.13	0.643	20.87	15.04	18.95	14.44	12.87	-10000	1	8.22	0.518	10.84	-56.32	-100.00	8.22	-10000	-10000	
139.13	0.260	22.48	16.10	21.24	17.60	11.22	-10000	1	2.89	0.503	5.79	-52.63	-100.00	2.89	-10000	-10000	
-10000	-10000	40.45	34.33	39.23	36.48	-10000	-10000	0	-13.21	0.681	-3.63	-41.45	-100.00	-16.83	-10000	-10000	
-10000	-10000	42.66	35.91	41.63	36.98	-10000	-10000	0	-14.87	0.658	-7.78	-39.74	-100.00	-22.65	-10000	-10000	
-10000	-10000	35.36	28.59	34.33	29.67	-10000	-10000	0	-9.74	0.392	9.53	-37.06	-100.00	-9.74	-10000	-10000	
156.86	0.755	38.05	36.67	32.37	36.41	29.90	156.83	13	-6.92	0.772	-1.17	-47.36	-100.00	-8.09	51.14	-10000	
155.34	0.867	42.80	41.82	35.83	41.49	35.30	155.29	13	-3.42	0.804	-5.74	-44.90	-100.00	-9.16	50.97	-10000	
153.85	0.927	42.87	41.97	35.59	39.04	39.88	150.87	13	-0.43	0.787	-3.83	-45.91	-100.00	-4.27	50.47	-19.89	
149.53	0.872	40.79	39.35	35.27	37.37	37.08	148.11	13	-2.45	0.748	0.51	-44.66	-100.00	-2.45	50.15	-41.12	
146.79	0.874	40.93	39.33	35.81	38.20	36.33	145.40	13	-6.14	0.746	0.96	-43.69	0.23	-6.14	49.83	-43.02	
141.59	0.838	40.80	38.99	36.12	37.94	36.54	140.28	13	-6.99	0.770	-1.28	-45.68	0.84	-8.28	49.21	-43.24	fr
137.93	0.780	40.33	37.85	36.71	39.40	31.28	136.68	13	-4.47	0.808	-3.79	-47.35	0.88	-8.26	48.76	-43.72	fr
135.59	0.693	37.76	34.94	34.53	36.73	29.84	133.33	13	-2.55	0.769	-5.07	-46.81	0.63	-7.61	48.33	-38.70	fr
130.08	0.667	36.58	34.47	32.42	35.39	29.69	130.06	13	-4.89	0.725	-3.57	-45.12	0.88	-8.68	47.90	-29.98	fr
129.03	0.797	35.79	34.28	30.43	33.70	31.29	129.01	13	-3.79	0.774	-4.18	-50.22	-100.00	-9.26	47.76	-22.16	fr
128.00	0.856	36.67	35.35	30.82	33.27	33.89	127.97	13	3.78	0.789	-3.23	-51.84	-100.00	-4.59	47.62	-11.74	fr
126.98	0.834	36.96	35.86	30.44	32.55	34.90	126.94	13	5.20	0.794	-3.59	-52.98	-100.00	-4.33	47.48	-3.37	fr
128.00	0.853	37.05	35.66	31.44	32.99	34.67	126.94	13	3.10	0.778	-5.14	-51.24	0.57	-5.22	47.48	4.41	fr
128.00	0.847	37.05	35.14	32.56	33.28	34.27	127.97	13	4.24	0.715	-6.85	-46.61	-100.00	-4.54	47.62	9.27	fr
129.03	0.831	36.48	33.79	33.11	33.18	33.05	129.01	13	1.93	0.729	-7.51	-47.59	-100.00	-5.58	47.76	12.91	fr
131.15	0.805	36.05	34.06	31.68	32.14	33.24	131.12	13	3.43	0.776	-6.57	-51.94	0.80	-4.69	48.04	14.81	fr
131.15	0.879	36.14	34.42	31.24	31.91	33.38	131.12	13	3.10	0.805	-4.66	-54.57	-100.00	-7.67	48.04	-10000	fr
132.23	0.676	33.37	30.53	30.16	29.19	29.69	132.18	13	1.60	0.771	-5.59	-54.50	0.58	-6.02	48.18	-10000	fr
47.20	0.681	27.96	22.70	26.31	25.15	-10000	-10000	1	-1.59	0.588	-4.89	-48.34	-100.00	-6.47	-10000	-10000	fr
-10000	-10000	22.56	19.12	19.66	19.97	-10000	-10000	1	8.86	0.474	12.33	-49.28	-100.00	8.86	-10000	-10000	fr
156.86	0.375	22.51	16.32	21.14	17.85	-10000	-10000	1	6.74	0.534	7.50	-53.50	-100.00	6.74	-10000	-10000	
50.31	0.816	24.13	16.31	23.28	17.98	-10000	-10000	1	3.60	0.525	7.78	-53.04	-100.00	3.60	-10000	-10000	
51.28	0.749	20.90	15.78	19.06	17.03	-10000	-10000	1	3.55	0.514	8.63	-53.59	-100.00	3.55	-10000	-10000	
50.47	0.661	20.10	14.64	18.30	15.15	9.18	-10000	1	2.34	0.534	6.50	-56.20	-100.00	2.34	-10000	-10000	
50.63	1.020	19.79	14.32	18.17	14.62	9.91	-10000	1	3.32	0.566	4.92	-57.97	-100.00	3.32	-10000	-10000	
148.15	0.409	19.29	13.52	17.12	15.17	-10000	-10000	1	3.29	0.412	8.30	-52.14	-100.00	3.29	-10000	-10000	
50.79	1.148	18.94	13.33	17.19	13.72	9.82	-10000	1	1.92	0.416	7.98	-53.71	-100.00	1.92	-10000	-10000	
-10000	-10000	19.84	13.31	17.81	15.17	-10000	-10000	1	2.39	0.460	7.86	-53.62	-100.00	2.39	-10000	-10000	
49.84	1.122	19.45	13.88	17.72	14.01	9.86	-10000	1	4.30	0.557	7.63	-58.22	-100.00	4.30	-10000	-10000	
-10000	-10000	20.84	15.29	18.73	16.72	-10000	-10000	1	5.69	0.743	4.39	-64.97	-100.00	5.69	-10000	-10000	
-10000	-10000	21.81	15.54	20.54	19.14	-10000	-10000	1	-0.48	0.561	8.66	-53.25	-100.00	-0.48	-10000	-10000	
177.78	0.274	44.13	34.55	43.62	41.38	-10000	-10000	0	-19.41	0.755	-0.14	-41.14	-100.00	-20.96	-10000	-10000	
57.76	0.575	45.64	33.22	45.38	40.39	-10000	-10000	0	-18.52	0.633	-1.38	-35.11	-100.00	-19.90	-10000	-10000	
-10000	-10000	33.60	28.07	32.16	29.35	-10000	-10000	0	-1.32	0.499	-2.58	-40.74	0.33	-3.90	-10000	-10000	
118.52	0.601	30.62	29.31	24.59	27.66	25.86	119.40	12	3.52	0.475	-6.51	-41.62	-100.00	-2.99	46.42	-10000	
121.21	0.786	29.37	28.27	22.70	22.50	27.53	120.23	12	8.60	0.479	-8.48	-46.91	-100.00	0.12	46.54	-10000	
120.30	0.650	28.61	27.56	21.48	20.09	27.07	120.23	12	11.46	0.507	-8.68	-50.28	-100.00	2.78	46.54	-10000	
120.30	0.683	28.30	27.41	20.77	18.65	27.14	118.51	13	15.10	0.432	-6.30	-49.26	-100.00	8.80	46.29	-10000	
118.52	0.786	27.94	27.13	19.86	19.37	26.61	-10000	0	16.37	0.598	-5.39	-54.55	-100.00	10.98	-10000	-10000	
116.79	0.741	25.83	24.80	18.85	16.90	24.28	-10000	1	14.04	0.458	-10000	-51.83	-100.00	14.04	-10000	-10000	
117.65	0.665	24.48	22.94	19.03	16.89	22.16	-10000	1	13.08	0.569	-10000	-55.82	-100.00	13.08	-10000	-10000	
117.65	0.677	24.49	22.96	18.91	16.99	22.32	-10000	1	12.93	0.474	-10000	-52.26	-100.00	12.93	-10000	-10000	
116.79	0.687	24.62	23.13	19.05	17.20	22.42	-10000	1	14.53	0.529	-10000	-53.96	-100.00	14.53	-10000	-10000	
115.94	0.666	25.85	23.57	21.76	16.64	22.99	-10000	1	14.65	0.346	-10000	-48.82	-100.00	14.65	-10000	-10000	
114.29	0.726	25.94	24.13	21.17	18.25	23.17	-10000	1	14.65	0.605	-10000	-55.97	-100.00	14.65	-10000	-10000	
112.68	0.548	25.04	23.07	20.35	15.62	22.51	-10000	1	14.84	0.411	-10000	-51.66	-100.00	14.84	-10000	-10000	
111.89	0.593	24.68	23.28	18.98	14.38	22.87	-10000	1	18.08	0.450	-10000	-54.09	-100.00	18.08	-10000	-10000	
112.68	0.710	25.34	24.20	18.58	18.02	23.27	-10000	1	17.51	0.580	-10000	-55.14	-100.00	17.51	-10000	-10000	
111.89	0.567	26.12	25.14	19.06	14.98	24.95	-10000	6	14.24	0.466	-10000	-54.00	-100.00	14.24	-10000	-10000	
113.48	0.618	26.57	25.11	20.98	21.24	23.27	-10000	6	13.99	0.518	-2.18	-49.52	-100.00	11.81	-10000	-10000	
114.29	0.299	24.96	22.40	21.33	22.74	-10000	-10000	1	15.15	0.420	-5.91	-44.81	-100.00	9.24	-10000	-10000	
51.61	0.842	25.75	22.48	22.90	20.78	18.62	-10000	1	9.57	0.485	-9.53	-48.83	-100.00	0.04	-10000	-10000	
-10000	-10000	27.87	23.63	25.77	24.16	-10000	-10000	1	-2.09	0.257	3.63	-39.09	-100.00	-2.09	-10000	-10000	
50.31	0.915	32.89	28.36	30.99	28.97	-10000	-10000	0	-3.24	0.486	-10000	-40.68	-100.00	-9.30	-10000	-10000	
-10000	-10000	37.81	31.36	36.69	31.95	12.46	-10000	0	-10.75	0.516	4.43	-38.74	-100.00	-10.75	-10000	-10000	
