#f0 [Hz]	periodicity (0~1)	power [dB]	sonorant power [dB]	high freq. power [dB]	 mid freq. power [dB]	low freq power [dB]	f0 after post-proc. [Hz]	f0 reliability code (0 ~ 13)	a1-a3 [dB]	f1f3syn (-1.0~1.0)	h1-a1 [dB]	breathpow [dB]	ips (-1.0~1.0)	h1-a3 [dB]	f0 after post-proc [semitone]	delta f0 [semitone]	vocal fry detection
50.31	0.945	21.04	15.56	19.38	15.53	9.82	-10000	1	2.86	0.516	2.18	-53.00	-100.00	2.86	-10000	-10000	
49.84	0.577	20.84	15.41	19.14	16.51	-10000	-10000	1	1.33	0.374	3.63	-47.55	-100.00	1.33	-10000	-10000	
50.16	1.002	21.18	15.43	19.70	16.58	-10000	-10000	1	3.78	0.531	5.69	-52.50	-100.00	3.78	-10000	-10000	
50.00	0.577	21.09	14.96	19.63	15.46	10.34	-10000	1	2.72	0.457	6.59	-51.07	-100.00	2.72	-10000	-10000	
50.00	1.016	21.11	15.51	19.58	15.88	9.90	-10000	1	3.74	0.494	7.38	-51.88	-100.00	3.74	-10000	-10000	
50.16	0.593	21.34	15.72	19.67	16.50	-10000	-10000	1	2.62	0.446	7.25	-49.68	-100.00	2.62	-10000	-10000	
49.84	1.044	21.65	15.11	20.45	15.96	-10000	-10000	1	5.76	0.530	7.88	-53.08	-100.00	5.76	-10000	-10000	
49.54	0.581	21.30	13.84	20.23	15.96	-10000	-10000	1	2.38	0.318	5.07	-46.61	-100.00	2.38	-10000	-10000	
50.00	0.941	20.68	15.17	19.03	14.81	11.42	-10000	1	5.70	0.583	6.56	-56.31	-100.00	5.70	-10000	-10000	
49.84	0.691	21.12	15.86	19.30	15.49	11.64	-10000	1	4.10	0.473	7.45	-51.56	-100.00	4.10	-10000	-10000	
50.16	0.908	21.32	16.55	19.35	17.34	-10000	-10000	1	4.56	0.479	11.64	-49.91	-100.00	4.56	-10000	-10000	
72.73	0.420	21.75	15.28	20.43	16.20	11.22	-10000	1	3.96	0.414	10.21	-49.01	-100.00	3.96	-10000	-10000	
49.84	0.964	21.00	15.47	19.39	15.63	10.20	-10000	1	5.53	0.420	8.90	-49.76	0.30	5.53	-10000	-10000	
49.84	0.691	20.92	16.00	19.05	16.24	11.00	-10000	1	4.43	0.563	7.21	-54.07	-100.00	4.43	-10000	-10000	
49.84	0.891	20.68	15.10	19.05	16.58	-10000	-10000	1	5.45	0.529	10.21	-52.42	-100.00	5.45	-10000	-10000	
49.69	0.718	20.48	14.73	18.88	14.26	9.67	-10000	1	4.56	0.544	8.45	-55.31	-100.00	4.56	-10000	-10000	
49.54	0.947	20.67	15.50	18.85	15.41	9.32	-10000	1	4.85	0.561	7.90	-54.82	-100.00	4.85	-10000	-10000	
50.16	0.593	21.19	16.16	19.30	15.89	11.70	-10000	1	4.89	0.487	8.53	-51.63	-100.00	4.89	-10000	-10000	
49.84	0.958	20.63	15.55	18.81	16.81	-10000	-10000	1	4.91	0.529	7.50	-52.19	-100.00	4.91	-10000	-10000	
50.16	0.639	21.23	15.29	19.72	15.20	10.81	-10000	1	4.35	0.517	10.02	-53.37	-100.00	4.35	-10000	-10000	
49.84	0.894	20.65	14.87	19.16	15.83	-10000	-10000	1	5.75	0.584	8.79	-55.33	-100.00	5.75	-10000	-10000	
49.84	0.724	20.82	15.59	19.05	15.87	9.26	-10000	1	2.32	0.580	6.17	-55.13	-100.00	2.32	-10000	-10000	
50.00	0.929	20.39	15.09	18.65	15.26	9.89	-10000	1	3.84	0.614	8.90	-57.20	-100.00	3.84	-10000	-10000	
50.00	0.621	20.87	14.92	19.35	15.09	10.61	-10000	1	6.00	0.461	10.03	-51.57	-100.00	6.00	-10000	-10000	
50.16	0.942	20.60	15.16	18.92	14.80	10.37	-10000	1	6.23	0.522	10.37	-53.95	-100.00	6.23	-10000	-10000	
49.84	0.725	21.12	15.24	19.61	16.35	-10000	-10000	1	4.25	0.617	7.96	-56.25	0.26	4.25	-10000	-10000	
50.00	0.917	21.78	16.22	20.21	17.56	-10000	-10000	1	4.38	0.713	7.19	-60.05	-100.00	4.38	-10000	-10000	
50.96	0.684	21.15	14.60	19.90	14.43	10.91	-10000	1	6.51	0.491	8.29	-53.23	-100.00	6.51	-10000	-10000	
49.54	0.921	20.83	14.65	19.44	16.38	-10000	-10000	1	5.46	0.559	6.89	-53.77	-100.00	5.46	-10000	-10000	
48.78	0.722	20.03	14.60	18.34	14.23	10.11	-10000	1	3.08	0.398	5.72	-50.51	-100.00	3.08	-10000	-10000	
50.00	0.960	20.08	14.01	18.60	15.23	-10000	-10000	1	4.89	0.555	7.86	-54.76	-100.00	4.89	-10000	-10000	
49.84	0.606	21.42	15.30	19.98	15.00	10.81	-10000	1	3.34	0.475	8.29	-52.12	-100.00	3.34	-10000	-10000	
50.47	0.978	26.32	15.31	25.93	16.48	-10000	-10000	1	5.81	0.721	8.44	-61.62	0.47	5.81	-10000	-10000	
50.00	0.608	21.61	14.14	20.58	14.11	9.92	-10000	1	5.00	0.391	8.42	-50.43	-100.00	5.00	-10000	-10000	
49.69	1.047	19.82	15.09	17.86	15.52	10.24	-10000	1	4.78	0.643	10.20	-58.30	-100.00	4.78	-10000	-10000	
-10000	-10000	20.37	14.48	18.76	14.47	11.36	-10000	1	5.23	0.474	8.84	-52.62	-100.00	5.23	-10000	-10000	
50.16	1.072	20.40	13.84	19.17	16.01	-10000	-10000	1	2.87	0.587	6.95	-55.28	0.55	2.87	-10000	-10000	
50.00	0.605	19.19	12.62	17.76	14.35	-10000	-10000	1	4.12	0.438	7.20	-51.59	-100.00	4.12	-10000	-10000	
49.69	1.011	19.34	13.69	17.72	15.13	-10000	-10000	1	6.77	0.596	6.51	-56.54	-100.00	6.77	-10000	-10000	
72.73	0.419	19.61	14.19	17.78	14.28	11.14	-10000	1	6.20	0.573	7.78	-56.43	-100.00	6.20	-10000	-10000	
50.16	1.003	19.08	13.57	17.39	13.49	9.89	-10000	1	7.36	0.508	10.04	-54.76	-100.00	7.36	-10000	-10000	
50.47	0.651	19.39	14.03	17.58	13.54	10.50	-10000	1	6.01	0.521	8.67	-55.17	-100.00	6.01	-10000	-10000	
49.69	0.984	19.51	13.67	17.94	14.92	-10000	-10000	1	6.91	0.569	7.62	-55.63	-100.00	6.91	-10000	-10000	
49.84	0.583	19.48	12.69	18.16	12.82	9.85	-10000	1	4.23	0.457	8.32	-53.71	-100.00	4.23	-10000	-10000	
49.84	1.044	20.30	13.94	18.96	14.28	8.13	-10000	1	6.61	0.601	9.23	-57.61	-100.00	6.61	-10000	-10000	
69.57	0.407	20.94	14.87	19.49	14.92	9.89	-10000	1	3.48	0.548	4.91	-54.80	-100.00	3.48	-10000	-10000	
50.31	0.950	20.33	14.06	18.98	14.17	9.17	-10000	1	7.54	0.493	8.15	-53.55	-100.00	7.54	-10000	-10000	
50.16	0.630	20.74	15.12	19.13	16.45	-10000	-10000	1	4.76	0.592	6.35	-55.05	-100.00	4.76	-10000	-10000	
50.31	0.868	20.39	14.73	18.79	15.97	-10000	-10000	1	4.85	0.640	8.63	-57.70	-100.00	4.85	-10000	-10000	
50.16	0.721	23.94	14.38	23.33	16.14	10.35	-10000	1	2.20	0.539	10.26	-53.24	-100.00	2.20	-10000	-10000	
49.69	0.955	23.98	14.65	23.37	15.83	9.90	-10000	1	4.02	0.582	9.33	-55.25	0.22	4.02	-10000	-10000	
-10000	-10000	21.10	14.29	19.85	16.55	-10000	-10000	1	2.19	0.588	6.17	-54.78	-100.00	2.19	-10000	-10000	
-10000	-10000	22.17	16.18	20.80	18.67	-10000	-10000	1	-0.55	0.588	4.22	-52.66	-100.00	-0.55	-10000	-10000	
160.00	0.702	25.74	24.39	19.76	19.67	23.26	-10000	1	13.54	0.496	14.07	-48.16	-100.00	13.54	-10000	-10000	
155.34	0.832	28.81	28.16	20.11	20.99	27.49	-10000	6	14.01	0.492	10.05	-46.70	-100.00	14.01	-10000	-10000	
152.38	0.912	29.57	29.00	20.36	21.74	28.26	-10000	6	13.46	0.521	8.80	-46.97	-100.00	13.46	-10000	-10000	
146.79	0.890	31.39	30.26	24.95	26.19	28.64	-10000	0	14.16	0.573	4.96	-44.52	0.35	14.16	-10000	-10000	
142.86	0.804	30.46	29.33	24.00	26.69	26.94	-10000	6	8.61	0.478	1.91	-40.53	0.67	8.61	-10000	-10000	fr
133.33	0.513	28.13	26.76	22.31	18.69	26.55	-10000	6	7.57	0.513	-0.88	-49.73	-100.00	6.69	-10000	-10000	fr
54.24	0.478	27.42	25.04	23.57	25.33	-10000	-10000	0	12.19	0.474	-6.54	-41.76	-100.00	5.64	-10000	-10000	fr
52.63	0.726	34.26	30.00	32.20	30.17	-10000	-10000	0	13.10	0.713	-18.42	-47.44	0.42	-5.32	-10000	-10000	fr
-10000	-10000	28.12	24.59	25.52	24.86	-10000	-10000	1	14.89	0.660	-17.87	-49.81	-100.00	-2.98	-10000	-10000	fr
48.34	0.613	20.54	14.99	18.96	15.69	-10000	-10000	1	6.00	0.395	5.06	-48.96	-100.00	6.00	-10000	-10000	fr
49.69	0.594	19.86	14.70	18.02	13.37	11.83	-10000	1	6.94	0.581	9.70	-57.67	-100.00	6.94	-10000	-10000	
-10000	-10000	19.92	14.66	18.17	15.70	-10000	-10000	1	6.84	0.696	8.49	-60.91	0.46	6.84	-10000	-10000	
-10000	-10000	31.67	30.34	25.81	14.83	30.28	-10000	0	17.60	0.584	-18.08	-56.33	-100.00	-0.48	-10000	-10000	
-10000	-10000	41.97	41.20	34.06	41.13	24.32	-10000	0	20.77	0.799	-23.36	-42.67	0.40	-2.59	-10000	-10000	
-10000	-10000	36.21	34.34	31.64	34.23	20.02	-10000	0	16.81	0.495	-18.78	-33.56	-100.00	-1.97	-10000	-10000	
-10000	-10000	30.81	25.98	29.06	26.35	-10000	-10000	0	10.37	0.309	-6.44	-36.00	-100.00	3.93	-10000	-10000	
152.38	0.600	32.62	32.04	23.50	32.15	-10000	-10000	0	16.36	0.397	1.91	-32.56	-100.00	16.36	-10000	-10000	
153.85	0.863	37.10	36.88	23.90	21.82	36.82	150.87	13	18.67	0.632	0.02	-51.47	-100.00	18.67	50.47	-10000	
152.38	0.969	38.62	38.43	24.96	24.16	38.37	152.36	13	14.36	0.599	-1.78	-47.64	-100.00	12.58	50.64	-10000	
153.85	0.985	40.07	39.94	24.84	25.58	39.83	153.78	13	15.71	0.544	-0.86	-43.99	-100.00	14.85	50.80	-10000	
153.85	0.991	40.36	40.26	23.71	27.81	40.03	155.29	12	14.83	0.511	0.65	-40.54	-100.00	14.83	50.97	17.11	
153.85	0.959	38.75	38.68	20.82	28.49	38.25	155.29	13	17.21	0.567	3.50	-41.98	-100.00	17.21	50.97	19.78	
155.34	0.889	36.15	36.06	19.21	26.03	35.62	156.83	13	22.25	0.482	9.09	-41.32	-100.00	22.25	51.14	23.27	
161.62	0.955	37.86	37.68	23.67	28.16	37.23	161.61	13	19.03	0.669	7.63	-46.97	-100.00	19.03	51.66	23.43	
164.95	0.994	39.59	39.35	26.73	28.44	39.12	163.20	13	9.28	0.650	3.94	-48.00	-100.00	9.28	51.83	23.60	
166.67	0.975	40.22	39.91	28.66	34.21	38.78	166.63	13	2.26	0.650	2.32	-49.59	-100.00	2.26	52.19	22.29	
166.67	0.970	40.67	40.09	31.62	35.91	38.65	166.63	13	0.10	0.663	1.11	-45.93	-100.00	0.10	52.19	20.75	
170.21	0.961	40.61	40.04	31.52	36.65	38.10	168.37	13	-0.33	0.653	-0.15	-45.03	-100.00	-0.48	52.37	18.95	
172.04	0.977	40.34	39.83	30.75	33.26	39.13	172.01	13	4.00	0.655	-0.36	-41.15	-100.00	3.64	52.74	17.17	
173.91	0.976	40.38	39.85	31.00	31.89	39.47	173.91	13	6.73	0.608	-1.38	-49.19	-100.00	5.36	52.93	14.18	
175.82	0.961	40.37	39.94	30.08	30.71	39.72	173.91	13	9.16	0.581	-2.23	-64.37	-100.00	6.93	52.93	8.47	
175.82	0.969	40.35	39.98	29.43	29.93	39.78	175.73	13	10.18	0.606	-2.71	-58.84	-100.00	7.47	53.11	0.79	
173.91	0.986	39.93	39.58	28.73	28.38	39.44	173.91	13	11.05	0.630	-2.44	-56.76	-100.00	8.61	52.93	-4.31	
172.04	0.979	39.42	39.11	27.77	25.61	39.03	173.91	13	13.40	0.751	-0.84	-54.47	-100.00	12.56	52.93	-6.91	
172.04	0.941	38.08	37.77	26.43	23.35	37.70	172.01	13	19.78	0.653	-2.61	-50.96	-100.00	17.16	52.74	-10000	
166.67	0.846	35.05	34.77	22.84	17.57	34.73	170.13	13	23.14	0.508	-1.61	-50.68	-100.00	21.53	52.55	-10000	
163.27	0.847	29.16	28.76	18.34	24.19	27.01	-10000	0	23.92	0.523	6.16	-44.59	-100.00	23.92	-10000	-10000	
161.62	0.866	26.49	25.78	18.03	16.23	25.44	-10000	0	21.08	0.409	18.08	-48.83	-100.00	21.08	-10000	-10000	
160.00	0.755	23.78	22.33	18.01	15.48	21.66	-10000	1	17.11	0.514	16.85	-52.98	-100.00	17.11	-10000	-10000	
150.94	0.608	22.71	20.85	17.84	16.48	19.24	-10000	1	15.93	0.534	11.44	-52.71	-100.00	15.93	-10000	-10000	
161.62	0.579	32.58	28.52	30.40	27.82	21.36	-10000	0	14.43	0.611	-4.23	-44.51	-100.00	10.20	-10000	-10000	
158.42	0.466	36.63	31.24	35.14	30.89	22.27	-10000	0	12.56	0.661	-6.77	-43.83	-100.00	5.78	-10000	-10000	
-10000	-10000	27.14	23.65	24.49	23.02	16.61	-10000	1	12.51	0.333	-4.61	-39.94	-100.00	7.90	-10000	-10000	
161.62	0.542	29.30	28.43	21.77	28.66	-10000	-10000	0	11.97	0.559	1.90	-41.49	-100.00	11.97	-10000	-10000	
166.67	0.845	37.32	37.04	25.24	24.48	37.00	166.63	12	14.96	0.646	-1.44	-49.48	-100.00	13.51	52.19	-10000	
166.67	0.960	38.42	38.14	26.27	25.25	38.08	166.63	13	14.06	0.465	-3.19	-43.79	-100.00	10.88	52.19	-10000	
166.67	0.977	38.78	38.37	28.32	28.04	38.28	164.91	13	12.88	0.461	-2.03	-45.58	-100.00	10.85	52.01	-11.40	
164.95	0.957	38.80	38.47	27.42	27.32	38.40	164.91	13	11.66	0.470	-1.21	-48.62	-100.00	10.45	52.01	-7.15	
164.95	0.970	38.55	38.28	26.30	25.97	38.25	163.20	13	10.19	0.591	-0.67	-48.34	-100.00	9.52	51.83	-5.92	
164.95	0.988	38.29	38.04	25.70	25.66	37.98	163.20	13	9.24	0.445	-0.30	-48.35	-100.00	8.94	51.83	-3.37	
164.95	0.980	38.01	37.75	25.57	26.19	37.64	163.20	13	9.67	0.581	-0.14	-46.54	-100.00	9.53	51.83	-2.09	
163.27	0.978	37.67	37.38	25.60	26.25	37.27	163.20	13	9.14	0.479	-0.16	-44.95	-100.00	8.98	51.83	0.00	
164.95	0.987	37.58	37.25	26.17	26.53	37.16	163.20	13	8.72	0.425	-0.86	-44.18	-100.00	7.86	51.83	-1.79	
164.95	0.959	37.45	37.18	25.27	26.51	37.03	163.20	13	9.21	0.457	-1.21	-44.00	-100.00	8.01	51.83	-3.02	
163.27	0.962	37.53	37.31	24.43	26.19	37.12	163.20	12	9.93	0.481	-2.38	-41.13	-100.00	7.55	51.83	-3.64	
161.62	0.958	37.66	37.44	24.48	25.60	37.29	161.61	12	11.27	0.499	-2.72	-42.33	-100.00	8.55	51.66	-5.53	
161.62	0.970	37.87	37.64	25.03	25.76	37.51	161.61	13	12.32	0.404	-2.93	-44.11	-100.00	9.39	51.66	-6.24	
161.62	0.980	37.85	37.63	24.80	24.36	37.55	161.61	13	15.49	0.597	-2.83	-47.35	-100.00	12.66	51.66	-7.37	
160.00	0.983	37.62	37.27	26.45	25.46	37.22	159.94	13	11.02	0.546	-1.80	-44.18	-100.00	9.21	51.48	-6.81	
160.00	0.978	37.28	36.73	28.00	27.10	36.67	159.94	13	9.12	0.631	-0.89	-46.14	-100.00	8.23	51.48	-6.07	
160.00	0.983	36.55	35.95	27.58	27.02	35.89	158.37	13	7.47	0.522	0.25	-41.76	-100.00	7.47	51.31	-4.42	
160.00	0.968	35.33	34.73	26.44	25.72	34.65	158.37	12	7.65	0.583	0.45	-45.40	-100.00	7.65	51.31	-2.87	
160.00	0.941	33.72	33.22	24.03	23.55	33.08	159.94	12	11.26	0.577	0.72	-47.32	-100.00	11.26	51.48	-6.85	
160.00	0.896	31.89	31.46	21.49	20.79	31.31	159.94	12	11.70	0.558	0.51	-49.32	-100.00	11.70	51.48	-11.95	
158.42	0.889	30.83	30.21	21.93	20.49	30.12	156.83	12	12.05	0.449	-2.45	-45.79	-100.00	9.60	51.14	-20.15	
156.86	0.803	30.41	29.69	22.12	20.64	29.60	152.36	12	12.67	0.532	-4.80	-48.48	-100.00	7.87	50.64	-27.06	
152.38	0.799	30.11	29.40	21.66	20.18	29.28	149.49	12	14.42	0.541	-5.02	-49.27	-100.00	9.40	50.31	-30.66	
150.94	0.680	29.49	28.66	21.77	21.17	28.42	148.11	12	12.47	0.610	-6.97	-51.11	-100.00	5.50	50.15	-10000	
148.15	0.718	28.28	27.30	21.19	19.52	27.05	148.11	12	12.59	0.575	-8.75	-51.27	-100.00	3.84	50.15	-10000	
146.79	0.459	27.28	24.82	23.58	22.45	24.52	-10000	1	5.87	0.364	-7.88	-41.34	-100.00	-2.01	-10000	-10000	
52.98	0.683	28.61	24.07	26.68	25.58	23.51	-10000	1	-3.11	0.586	-5.30	-45.66	-100.00	-8.41	-10000	-10000	
50.31	0.744	26.78	22.46	24.74	24.60	16.47	-10000	1	-0.91	0.360	-3.79	-39.08	-100.00	-4.70	-10000	-10000	
68.38	0.500	29.35	22.49	28.30	27.92	-10000	-10000	1	-5.49	0.494	-2.51	-39.84	-100.00	-8.00	-10000	-10000	
49.23	0.846	26.28	18.44	25.45	23.78	13.23	-10000	1	-6.38	0.498	1.31	-44.12	-100.00	-6.38	-10000	-10000	
153.85	0.349	20.75	14.81	19.24	15.36	12.37	-10000	1	3.91	0.470	13.74	-51.59	-100.00	3.91	-10000	-10000	
50.63	0.804	19.60	15.28	17.28	12.63	13.60	-10000	1	9.57	0.588	13.58	-58.70	-100.00	9.57	-10000	-10000	
71.11	0.479	19.20	14.11	17.20	13.60	12.15	-10000	1	5.64	0.530	9.49	-55.44	-100.00	5.64	-10000	-10000	
50.00	0.996	19.84	14.62	17.99	15.00	10.10	-10000	1	5.41	0.578	9.35	-55.91	-100.00	5.41	-10000	-10000	
49.54	0.588	19.86	14.95	17.78	13.86	11.62	-10000	1	6.60	0.564	7.63	-56.49	-100.00	6.60	-10000	-10000	
50.00	0.870	20.20	14.90	18.37	16.07	-10000	-10000	1	6.11	0.653	6.55	-58.24	-100.00	6.11	-10000	-10000	
50.31	0.771	20.61	15.54	18.73	15.53	10.11	-10000	1	4.43	0.657	6.22	-58.98	0.40	4.43	-10000	-10000	
49.69	0.850	20.52	15.81	18.38	15.88	10.15	-10000	1	6.43	0.651	5.68	-58.33	-100.00	6.43	-10000	-10000	
50.31	0.675	20.33	15.09	18.41	16.34	-10000	-10000	1	3.37	0.469	7.76	-50.58	-100.00	3.37	-10000	-10000	
-10000	-10000	42.18	34.32	41.41	41.96	14.08	-10000	0	-13.03	0.714	-0.25	-35.71	-100.00	-22.46	-10000	-10000	
-10000	-10000	48.57	40.18	47.89	48.20	16.47	-10000	0	-11.31	0.679	-20.90	-27.46	0.37	-32.21	-10000	-10000	
-10000	-10000	36.26	27.86	35.58	34.12	11.06	-10000	5	-6.46	0.491	-18.35	-33.54	-100.00	-24.81	-10000	-10000	
170.21	0.503	27.06	23.86	24.15	23.14	20.61	-10000	1	4.08	0.305	2.95	-39.11	-100.00	4.08	-10000	-10000	
158.42	0.793	31.71	30.32	26.07	22.99	30.15	156.83	12	6.98	0.530	2.49	-46.05	-100.00	6.98	51.14	-10000	
158.42	0.923	33.31	32.14	27.02	25.08	31.96	158.37	12	7.71	0.513	1.38	-43.34	-100.00	7.71	51.31	-10000	
156.86	0.946	33.87	33.31	24.61	21.84	33.19	158.37	13	15.64	0.533	3.06	-47.31	-100.00	15.64	51.31	10.18	
156.86	0.967	34.35	33.96	23.63	19.82	33.89	158.37	13	21.59	0.572	4.23	-50.85	-100.00	21.59	51.31	4.76	
156.86	0.968	34.92	34.61	23.25	18.80	34.57	158.37	13	22.10	0.562	5.75	-51.47	-100.00	22.10	51.31	3.88	
158.42	0.965	34.97	34.73	22.06	17.72	34.69	159.94	13	24.53	0.493	6.88	-50.00	-100.00	24.53	51.48	3.83	
158.42	0.993	34.86	34.61	22.20	19.35	34.55	159.94	13	21.15	0.512	6.66	-49.04	-100.00	21.15	51.48	4.90	
158.42	0.992	34.43	34.06	23.51	20.11	33.95	159.94	13	19.92	0.597	6.20	-51.60	-100.00	19.92	51.48	6.53	
160.00	0.952	33.54	32.75	25.74	19.53	32.70	159.94	13	15.13	0.552	5.03	-50.34	-100.00	15.13	51.48	6.46	
163.27	0.946	32.98	32.07	25.71	21.87	31.95	161.61	13	9.56	0.569	3.21	-48.80	-100.00	9.56	51.66	9.01	
163.27	0.915	33.44	32.17	27.47	26.37	31.82	163.20	13	3.75	0.559	2.30	-53.64	-100.00	3.75	51.83	10.10	
163.27	0.933	33.96	32.64	28.11	30.88	30.19	163.20	13	3.18	0.498	3.22	-43.33	-100.00	3.18	51.83	10.85	
164.95	0.917	33.79	32.16	28.71	30.70	29.88	164.91	13	5.22	0.544	6.40	-38.87	-100.00	5.22	52.01	-10000	
164.95	0.917	33.12	31.23	28.55	29.04	29.09	164.91	12	7.69	0.506	9.63	-39.14	-100.00	7.69	52.01	-10000	
160.00	0.878	30.75	28.67	26.51	24.24	27.65	-10000	0	11.35	0.566	14.54	-46.19	-100.00	11.35	-10000	-10000	
158.42	0.861	28.26	26.21	23.95	20.70	25.67	-10000	0	12.93	0.512	21.58	-47.69	-100.00	12.93	-10000	-10000	
156.86	0.744	27.82	23.47	25.78	16.36	23.11	-10000	1	14.75	0.327	20.29	-46.44	-100.00	14.75	-10000	-10000	
153.85	0.707	29.00	20.56	28.31	16.50	19.77	-10000	1	9.57	0.509	18.70	-51.78	-100.00	9.57	-10000	-10000	
152.38	0.438	34.66	17.79	34.56	18.93	15.54	-10000	1	2.22	0.430	15.83	-46.76	-100.00	2.22	-10000	-10000	
149.53	0.418	39.61	20.33	39.56	22.97	14.36	-10000	1	-4.33	0.503	11.93	-45.10	-100.00	-4.33	-10000	-10000	
49.08	0.859	40.06	20.82	40.01	25.19	-10000	-10000	1	-8.72	0.459	7.30	-41.41	-100.00	-8.72	-10000	-10000	
49.84	0.576	40.70	23.69	40.61	27.60	10.77	-10000	1	-11.67	0.548	4.84	-42.12	-100.00	-11.67	-10000	-10000	
53.69	0.831	41.54	21.68	41.49	26.93	-10000	-10000	1	-13.86	0.456	4.78	-39.57	-100.00	-13.86	-10000	-10000	
65.31	0.477	42.93	23.08	42.89	29.18	-10000	-10000	1	-14.89	0.522	3.73	-39.57	-100.00	-14.89	-10000	-10000	
46.24	0.903	43.23	25.70	43.15	29.61	-10000	-10000	0	-12.73	0.526	7.01	-39.28	-100.00	-12.73	-10000	-10000	
49.54	0.644	42.32	26.23	42.21	31.47	-10000	-10000	0	-15.16	0.619	5.68	-41.22	-100.00	-15.16	-10000	-10000	
50.96	0.710	41.14	25.50	41.02	29.70	10.68	-10000	5	-13.31	0.563	5.22	-40.61	-100.00	-13.31	-10000	-10000	
166.67	0.280	37.43	23.35	37.25	26.31	13.54	-10000	1	-6.39	0.402	5.78	-38.55	-100.00	-6.39	-10000	-10000	
168.42	0.682	33.69	27.08	32.61	24.94	24.52	164.91	12	2.85	0.535	2.74	-44.29	-100.00	2.85	52.01	-10000	
163.27	0.920	32.87	30.61	28.92	22.91	30.15	163.20	12	9.92	0.533	1.24	-46.24	-100.00	9.92	51.83	-10000	
161.62	0.973	32.71	31.40	26.75	22.22	31.09	161.61	12	12.20	0.593	2.75	-49.32	-100.00	12.20	51.66	-10.56	
161.62	0.924	32.04	30.79	25.87	23.52	30.21	161.61	13	9.95	0.619	1.54	-49.17	-100.00	9.95	51.66	-13.27	
160.00	0.890	30.87	29.79	24.10	21.15	29.25	159.94	13	8.29	0.651	0.61	-53.67	-100.00	8.29	51.48	-13.80	
160.00	0.928	30.00	29.36	21.01	22.03	28.58	158.37	12	6.42	0.606	1.33	-50.08	-100.00	6.42	51.31	-14.81	
156.86	0.887	28.99	28.25	20.65	20.53	27.58	156.83	12	7.98	0.454	2.86	-45.91	-100.00	7.98	51.14	-19.39	
156.86	0.929	29.18	28.02	22.72	21.99	27.23	155.29	12	9.03	0.586	5.38	-49.25	-100.00	9.03	50.97	-20.26	
153.85	0.874	28.57	26.63	24.09	20.73	26.01	153.78	12	13.59	0.507	8.65	-47.48	-100.00	13.59	50.80	-10000	
150.94	0.863	28.33	25.34	25.21	18.96	24.76	149.49	12	14.56	0.536	10.48	-50.30	-100.00	14.56	50.31	-10000	
149.53	0.746	28.90	23.26	27.46	20.05	22.33	-10000	1	12.08	0.519	11.97	-48.59	-100.00	12.08	-10000	-10000	
146.79	0.714	30.73	22.43	29.99	22.12	20.94	-10000	1	7.03	0.492	13.06	-45.57	-100.00	7.03	-10000	-10000	
145.45	0.671	30.11	21.19	29.47	22.81	18.92	-10000	1	2.91	0.551	8.36	-47.03	-100.00	2.91	-10000	-10000	
149.53	0.608	32.07	21.10	31.69	22.50	18.40	-10000	1	4.08	0.445	11.59	-43.65	-100.00	4.08	-10000	-10000	
153.85	0.654	36.10	20.93	35.96	24.53	18.18	-10000	1	-1.65	0.530	15.65	-44.51	-100.00	-1.65	-10000	-10000	
155.34	0.689	39.04	22.05	38.95	25.87	18.29	-10000	1	-2.70	0.531	17.89	-43.21	-100.00	-2.70	-10000	-10000	
156.86	0.550	40.66	21.09	40.61	26.43	14.90	-10000	1	-4.80	0.499	15.13	-41.50	-100.00	-4.80	-10000	-10000	
142.86	0.482	42.75	23.51	42.70	27.57	13.63	-10000	1	-8.34	0.557	7.62	-42.50	-100.00	-8.34	-10000	-10000	
48.63	0.791	43.80	23.39	43.76	27.89	-10000	-10000	1	-11.84	0.354	6.43	-35.63	-100.00	-11.84	-10000	-10000	
49.69	0.811	44.40	24.36	44.36	28.15	-10000	-10000	1	-9.13	0.560	5.82	-42.04	-100.00	-10.19	-10000	-10000	
49.54	0.622	44.86	23.53	44.83	29.76	-10000	-10000	1	-15.34	0.504	5.84	-38.35	-100.00	-15.34	-10000	-10000	
50.00	0.715	44.62	24.52	44.57	28.65	10.89	-10000	1	-13.00	0.418	6.36	-36.68	-100.00	-13.00	-10000	-10000	
50.31	0.880	44.78	26.65	44.71	29.98	-10000	-10000	0	-13.84	0.570	6.39	-40.61	-100.00	-14.04	-10000	-10000	
50.16	0.708	44.45	25.49	44.39	30.07	9.98	-10000	6	-11.62	0.561	6.37	-40.16	-100.00	-15.30	-10000	-10000	
50.79	0.862	43.62	24.88	43.56	29.52	-10000	-10000	1	-14.14	0.466	6.94	-37.30	-100.00	-14.14	-10000	-10000	
50.16	0.654	44.67	24.71	44.62	29.52	11.10	-10000	1	-12.04	0.557	4.67	-40.55	-100.00	-12.04	-10000	-10000	
50.00	0.849	44.02	26.45	43.95	30.52	-10000	-10000	0	-13.28	0.452	7.91	-35.85	-100.00	-13.28	-10000	-10000	
50.31	0.696	43.58	29.82	43.39	34.82	13.14	-10000	5	-17.55	0.584	2.35	-36.34	-100.00	-17.55	-10000	-10000	
51.12	0.538	41.02	26.22	40.88	32.47	9.63	-10000	0	-17.81	0.446	3.57	-33.71	-100.00	-17.81	-10000	-10000	
